, Proceso1, Proceso2, Proceso3, Proceso4, Proceso5, Proceso6, Proceso7, Proceso8, Proceso9, Proceso10, Proceso11, Proceso12, Proceso13, Proceso14, Proceso15, Proceso16,  Proceso 17,  Proceso 18,  Proceso 19,  Proceso 20, Proceso21, Proceso22, Proceso23, Proceso24, Proceso25, Proceso26, Proceso27, Proceso28, Proceso29, Proceso30, Proceso31, Proceso32, Proceso33, Proceso34, Proceso35, Proceso36, Proceso37, Proceso38, Proceso39, Proceso40, Proceso41, Proceso42, Proceso43, Proceso44, Proceso45, Proceso46, Proceso47, Proceso48, Proceso49, Proceso50,El sol de Puebla1,El sol de Puebla2,El sol de Puebla3,El sol de Puebla4,El sol de Puebla5,El sol de Puebla6,El sol de Puebla8,El sol de Puebla9,El sol de Puebla10,EL sol de Puebla11,El sol de Puebla12,El sol de Puebla13,El sol de Puebla14,El sol de Puebla15,El sol de Puebla16,El sol de Puebla17,El Sol de Puebla 18,El Sol de Puebla 19,El Sol de Puebla 20,El Sol de Puebla 21,El Sol de Puebla 22,El Sol de Puebla 23,El Sol de Puebla 24,El Sol de Puebla 25,El Sol de Puebla 26,El Sol de Puebla 27,El Sol de Puebla 28,El Sol de Puebla 29,El Sol de Puebla 30,El Sol de Puebla 31,El Sol de Puebla 32,El Sol de Puebla 33,El Sol de Puebla 34, El Sol de Puebla 34, El Sol de Puebla 35, El Sol de Puebla 36, El Sol de Puebla 37, El Sol de Puebla 38, El Sol de Puebla 39, El Sol de Puebla 40, El Sol de Puebla 41, El Sol de Puebla 42, El Sol de Puebla 43, El Sol de Puebla 44, El Sol de Puebla 45, El Sol de Puebla 46, El Sol de Puebla 47, El Sol de Puebla 48, El Sol de Puebla 49, El Sol de Puebla 50, El Sol de Puebla 51
El sol de Puebla2,0.05785703031647268,0.030933948718807606,0.030902047577249965,0.04625861980265707,0.07606694305157188,0.04133550533884438,0.021145623851356897,0.06368923882261078,0.09231498843056887,0.02992825816753583,0.03193651335163103,0.03860980315035094,0.07458229174061905,0.09152694049477139,0.09454917407372926,0.07229243604277599,0.07495221407606621,0.029704289780929243,0.10174819469214458,0.03261533277017482,0.059424526889760104,0.05327160035304752,0.03727858781443219,0.03007903120321388,0.04701185321513292,0.05701808108946901,0.07711838774061341,0.027278048138251243,0.053483838645184315,0.015235549421202445,0.03204386603365216,0.04892557351831942,0.02832750368047882,0.08867632049640246,0.008349038790054638,0.04353201188005212,0.017996365101337224,0.09252598263092203,0.08030594365292808,0.045690679569454475,0.0545197134139854,0.07689710066253153,0.05121235332425779,0.06389808969292711,0.07167031796420754,0.05643326479831002,0.07496720901751386,0.0503727496685553,0.06450328616778679,0.0580522787178469,0.11152397424994001,0.9999999999999999,0.11595933591865282,0.20997657874582334,0.08208474879754188,0.04820767605876059,0.07909450237614299,0.10664021006468714,0.06429463541709803,0.05468173372188245,0.054157735137803024,0.0397493753108688,0.06969962232974741,0.06630084132918755,0.09707532687246995,0.05585915765293136,0.04525535534063554,0.07603062679952861,0.041738057409670515,0.03957858902529346,0.07700231988022752,0.1614210203225364,0.07555912450283297,0.049521708420562124,0.05966744170100915,0.06888245468378648,0.03845979687268607,0.09732043231058286,0.0719385796055829,0.09413255298458148,0.06863652263127548,0.0719385796055829,0.05111459429601665,0.17873714788220463,0.13901337017043308,0.04706859657098944,0.06793766725159663,0.05998096824269933,0.08650162111633587,0.055990644122919,0.056574879236275646,0.07690557650721558,0.08318753908299564,0.10389962331274241,0.043342134335592725,0.08431189273479725,0.07963192480018155,0.04799030693689926,0.057596959698011437,0.05130558543006142,0.04746515922319113
El sol de Puebla3,0.04157853401662877,0.059281219333853795,0.029610042302461566,0.030473135606238967,0.04081649999824363,0.0578875635835253,0.023156036234831198,0.022191422176620203,0.031219527052723135,0.038235955645093626,0.03060125737529131,0.023542615691185657,0.059553357209681836,0.05182286126711849,0.031708635582984694,0.06061117223771529,0.03761920624312231,0.02134677179835354,0.032498044468866547,0.03472410617665904,0.03364636680986964,0.027223643111335644,0.029766651098712214,0.04611429759107165,0.07883102820744822,0.031219527052723135,0.0615784093699315,0.052275122370650455,0.03758164337180483,0.017518266842427594,0.023028091255578448,0.02757647651070888,0.020357354481251783,0.04673283467733665,0.03999984000095999,0.04171195161282941,0.04598384670004314,0.049648199577733386,0.05984873720496733,0.046907535062351874,0.11194341570991126,0.06140171342643956,0.07010168614458936,0.07347183583706451,0.048071662533435866,0.03862414788827679,0.02873314106137437,0.07584764034687777,0.048071662533435866,0.044500104384156344,0.06285952386705951,0.11595933591865282,0.9999999999999999,0.15977450230011836,0.12781081664847957,0.051324586316198885,0.03248039362433582,0.06325528553445595,0.06600696014083522,0.03627381250550058,0.035926211485958696,0.04284839917800317,0.08014260260871989,0.06806659626466624,0.10770347416510859,0.0681210767294141,0.07805383668699657,0.04047322736622532,0.044992127066584744,0.04481906020497323,0.05994858686839315,0.0721802929038037,0.06205716028380908,0.04349695235440164,0.1071989324754662,0.06285952386705952,0.0394840761244119,0.051288321938007274,0.05832610327277963,0.12455762295114255,0.09865027552909438,0.05832610327277963,0.041442507233272245,0.10275852103165509,0.05328050526185335,0.05637584095764486,0.045568049733762904,0.06157840936993149,0.13563002367252733,0.06131393394849659,0.054209500624678504,0.09636407837895339,0.12190863666180762,0.06287722828196263,0.09863378037897783,0.1194240213428151,0.06612886633450595,0.08621971256258092,0.0551888482110435,0.049160514400834666,0.060640873671488765
El sol de Puebla4,0.09817157933226987,0.02624430068478783,0.020973788655694874,0.04204898701145733,0.05310312149322477,0.0616597110728281,0.0087868923910762,0.06175294146855605,0.02632600098360681,0.05803674244006026,0.02211826492166785,0.037435977539264226,0.056244860672337124,0.06050748671835265,0.055004798805061095,0.05695184785458585,0.08651606752574785,0.03600151497562593,0.0657698791560434,0.024596252067718608,0.03142793806579346,0.027547745516428104,0.06024205694954822,0.02916456041335988,0.034186939665054455,0.03948900147541021,0.04569510842863056,0.03702822702355486,0.04494343412853375,0.029544708306822882,0.03106965980726816,0.039066691245912846,0.034332854126329276,0.030093125709660874,0.026309429474578743,0.02110426997820373,0.04071488113774154,0.0394737124505839,0.06056124726802349,0.06012357184011684,0.06041393192634671,0.08284361593715278,0.04965538159606887,0.04336880995901159,0.020847413309194335,0.039083975368898766,0.029075214313134517,0.06977329113762266,0.027796551078925782,0.03940115041781218,0.06996866568008353,0.20997657874582334,0.15977450230011836,1.0000000000000002,0.10446080689505668,0.06751629926347487,0.05477846432831315,0.07877950913570132,0.04452852330934852,0.04486247188796966,0.04443256833247593,0.038540904120717916,0.06307522263571498,0.04591796095278953,0.1089857035445846,0.03446603524686933,0.06143128581237728,0.0409550684731485,0.040469125771928315,0.045352639239454734,0.05599595599365096,0.0756481699570796,0.07326195569450379,0.05601882548857774,0.054237577597343455,0.0604274839964358,0.03995414120653337,0.07548933629944911,0.04828948862966177,0.06953958842839311,0.08556404994690901,0.09657897725932355,0.04956059466407538,0.09531672319389303,0.07548074706653495,0.08557050834220423,0.059284987231277675,0.06646561225982626,0.09912118932815076,0.09306583116649209,0.049369387098802016,0.07456747250321372,0.0806584491645973,0.08483439077354163,0.10506108780020253,0.05331431733556073,0.0720635380478706,0.06979693909327121,0.07259964588642516,0.060800396841967884,0.06647638211796943
El sol de Puebla5,0.08543576577167611,0.04048842376253596,0.02986830971963965,0.08383344865830983,0.022056703609794222,0.10756508696544756,0.03163063844744755,0.06062599353230455,0.048112522432468816,0.02410591299499594,0.029398257580161576,0.05936990311360719,0.036711154910717615,0.0469133496856491,0.04569315363182133,0.10189973423960091,0.04024717022032483,0.03588827427053286,0.04966894224619573,0.0467026399322135,0.07397144664546394,0.0457684927656402,0.020017523002297467,0.019381883305055497,0.06942101345006232,0.04373865675678983,0.096624133200143,0.05273108122067257,0.06892625712071603,0.06135786899500443,0.01613121456790173,0.03940742598051411,0.045633149464593355,0.07142492739258055,0.042029927355415296,0.03506314617453955,0.04831763667752127,0.05962053052581392,0.0682764494809082,0.0946333525035666,0.05018658613398941,0.061937277063092544,0.07660589460161943,0.07720070687349517,0.028863665227316027,0.01948051948051948,0.10868909958901171,0.05216536743245495,0.017318199136389618,0.018703436359041443,0.16908747453646444,0.08208474879754188,0.12781081664847957,0.10446080689505668,1.0,0.060400963366068115,0.07887556704961818,0.07771367402410093,0.04808749983647761,0.09486348995453654,0.09395444170325339,0.040020495742073815,0.037426680436028106,0.06103137151248649,0.11111205196127276,0.057262707175653314,0.08383781642993816,0.1156743655055185,0.05883183899358493,0.08114612711715216,0.07365115655921087,0.0758436150536267,0.11012688680184939,0.08642310466956997,0.10513023189058246,0.10039568800602577,0.03097769713253317,0.17245224542369075,0.08468651290057946,0.16247075538876904,0.09872096426433395,0.04457184889504183,0.0665063331823817,0.07918075824648958,0.053745233354416,0.08056238724932435,0.11491376885459785,0.07591896180011234,0.1013429838969626,0.07086833868923013,0.04556860973791687,0.12388820797622672,0.05517972533335308,0.1013048764687701,0.11345817617427548,0.08857770033567697,0.09834809078555791,0.10146703702279465,0.10670125773487332,0.09183204950474644,0.07221434845247242
El sol de Puebla6,0.056764428143796834,0.019510570275964215,0.036382172737177004,0.046195495316828185,0.035822618611573286,0.056152944296387106,0.020322905066133153,0.048690777817529826,0.031966469753819476,0.04194725345087652,0.01918371897983879,0.05313133720462679,0.03136021759513462,0.019242535344148874,0.03975585361072467,0.045596075258755316,0.018009006755629928,0.037470006725398436,0.038893530780675256,0.036570751894388576,0.03634430543294758,0.03882586820795521,0.03134965682110384,0.03541320381009044,0.039534905993621056,0.0365331082900794,0.039632499291992834,0.027527570050901694,0.035982049434881126,0.02562485726193483,0.04042122820117304,0.03146325826461442,0.03573328166569231,0.052201026516646334,0.042127051940465295,0.061014186837638575,0.045402460476450184,0.037348940151324256,0.04502251688907482,0.04665754054779964,0.03274906216216081,0.05029662394985617,0.030762387354303963,0.03224129401095805,0.030135796500953414,0.04067819981796424,0.050435306986068934,0.06051610351096643,0.030135796500953414,0.03905553557011082,0.060685556690574245,0.04820767605876059,0.051324586316198885,0.06751629926347487,0.060400963366068115,1.0,0.0285064313012734,0.06405695572674201,0.05020689846209368,0.042447635997800895,0.042040873087292346,0.06267652632048752,0.0351685946604264,0.0477909417668247,0.06874618180613933,0.05551602829650975,0.04566932201321562,0.04617774881179961,0.06581226581158203,0.0423612724576765,0.04856667951098118,0.029412065807583376,0.030258051755483215,0.0485865147903505,0.03136106291819623,0.055168687900522026,0.03234300181567743,0.061381660361013134,0.06049718927280763,0.04523505552227158,0.05359742535569667,0.055843559328745504,0.039678582685177745,0.08267055477934136,0.04676165814093386,0.04947828083297995,0.07998563652229045,0.0684561351407149,0.07935716537035549,0.07623395035425612,0.05709238958025105,0.05472433640303914,0.0370360962346736,0.055184226187803935,0.05011714595006315,0.03390994044932055,0.044644636699876276,0.05549189613788356,0.05812381937190965,0.07190957734435974,0.06209173671308868
El sol de Puebla8,0.057020568605501865,0.02286504339461812,0.04020097566127839,0.041030856763002964,0.0575748199769199,0.04888548212981341,0.044656957068897836,0.06847468210114173,0.022477499358210064,0.017697344181862827,0.02158271635889412,0.02490650582970398,0.04655255004396217,0.04797196758181762,0.04752294224334091,0.05610722987093213,0.025326377351587638,0.026347358923536967,0.02917154363786057,0.030000880140771697,0.059097816024876,0.042001145596869446,0.02571774568541412,0.03201570023837354,0.025482701458652817,0.04495499871642013,0.04306862566373093,0.038712497370986344,0.03162636112574592,0.050451351302360295,0.026053991149207926,0.04084368341990743,0.020938471412204493,0.0288401164445172,0.01851375031101828,0.021451326281045853,0.02128342153679387,0.02407371075643514,0.058039614764054996,0.05982571962886772,0.036844457553227176,0.07831154818302397,0.03460934146752984,0.03022765921167888,0.012714147387421042,0.028603227611399995,0.035464021806006225,0.04255242096811751,0.02119024564570174,0.03776057618809736,0.05818850922985212,0.07909450237614299,0.03248039362433582,0.05477846432831315,0.07887556704961818,0.0285064313012734,1.0,0.06606189596193644,0.035303414379205506,0.04974570324499171,0.04926900515423642,0.04700964365868444,0.057701236013620455,0.061608458189750304,0.09970016021434946,0.0420393883394141,0.04281703773349527,0.06244285191485636,0.030850975494730353,0.02978669467768226,0.048379280360208915,0.07636190088561011,0.057445768306958626,0.03660431528818496,0.05292432554825842,0.04461119040955329,0.022742261130277382,0.057548059659426457,0.07526152222597626,0.03445803840427878,0.04928364424037792,0.06544480193563153,0.09532615547916505,0.08455347602118964,0.07562598693495114,0.06610305313798202,0.0682945751472622,0.058269317074459495,0.06045073274288516,0.052027956030559055,0.040145006941075784,0.07346160797652396,0.052084502027066285,0.0646721089458366,0.0800916002841373,0.04985577763996081,0.08475910731908515,0.06385026461038161,0.040870265709359845,0.07078937672745131,0.06237191580816329
El sol de Puebla9,0.0499711787851929,0.036993716996579475,0.07391113323935744,0.06684547836967968,0.03638719375433487,0.048165364318172865,0.09633493382444536,0.06462532773841267,0.03896432500995983,0.07158203583477499,0.029099183092821994,0.03917728063066751,0.042944536609106174,0.05472824961670234,0.06407343609826505,0.06123830306495691,0.03983772752571304,0.09472846804257515,0.041789102447029144,0.037559863594379995,0.03876295764122458,0.050965740593404266,0.0941159330709145,0.047961768604792586,0.04060418775707182,0.047623063901062024,0.04098906691288618,0.060893743337065126,0.02558439607844461,0.06802170238514357,0.025547373476323694,0.03671202463605752,0.03387668557613073,0.06716339164744319,0.02329731505238579,0.052059662425290906,0.028695654886167883,0.056063298740567445,0.02845551966122361,0.05984512347811531,0.04967602772832813,0.0544952679779381,0.052495315731166246,0.030566131316885622,0.017142017554394914,0.07712936068557387,0.027891988223595218,0.07458342447098702,0.02857002925732486,0.060167778045215836,0.07845342800328536,0.10664021006468714,0.06325528553445595,0.07877950913570132,0.07771367402410093,0.06405695572674201,0.06606189596193644,1.0,0.04759829586505783,0.05030272728659585,0.04982069140222592,0.04753603086395061,0.04815971050914561,0.04530786516527258,0.10998168633035212,0.04858299595141699,0.061336677912412735,0.06735152148574049,0.04159523618737501,0.04589749198214586,0.049880239348984286,0.07936187344185928,0.06024045822656644,0.032901501826617316,0.059463268879276214,0.060147628135852116,0.03723310211577138,0.07758993339020552,0.0529420924316681,0.05717970032470085,0.08208199079049233,0.06617761553958514,0.08463825083833129,0.09975030061512846,0.08866412017118823,0.07974280960599817,0.08666264958486612,0.06831511152147697,0.07523400074518337,0.06589602418560783,0.14433609904214806,0.07546330332122655,0.08973018043792276,0.0653962703739435,0.07342950115430036,0.06429615960013413,0.08041756240455525,0.06695652806772506,0.06428785635743145,0.07726314978991587,0.08409376131211038
El sol de Puebla10,0.05214498011344955,0.025091939886207577,0.06015855218879185,0.06462205084776922,0.07459010636370922,0.03209624965770568,0.017424438992803524,0.0500957605125571,0.046984098573493956,0.03596470860302725,0.013158179499694483,0.0733920899178892,0.05975022834900434,0.12298622631393609,0.07158028006058482,0.1009905937054576,0.09006987721462129,0.037480344705102774,0.11115503288814473,0.13848461527050993,0.05258394570273378,0.03328849737430118,0.04479758027925369,0.07807512706737271,0.02259760781674327,0.046984098573493956,0.033980086203150975,0.0314687598983325,0.11825935262863692,0.052728535878931296,0.06931265215416761,0.15770554039152032,0.07148628096545587,0.04475608181710058,0.03611886411389753,0.03661861239580956,0.021626184295795683,0.050701832131868414,0.02895103196184255,0.07059390257537318,0.022462695519530902,0.064684929593459,0.021100028366369702,0.03225018938814785,0.020670247523045308,0.017438324116524843,0.06486328554916239,0.03631967994705371,0.020670247523045308,0.016742704713183683,0.033110345369191725,0.06429463541709803,0.06600696014083522,0.04452852330934852,0.04808749983647761,0.05020689846209368,0.035303414379205506,0.04759829586505783,1.0,0.07582026304654572,0.07208995229077272,0.10389261398194799,0.08375785161962905,0.10243741562966259,0.06999309797385635,0.08055096223317477,0.03589293885969698,0.045682901464621076,0.060187815702158504,0.044102468507136644,0.03123005082694907,0.05043459531487842,0.038913942800414686,0.05355909530750405,0.09948681182245753,0.052030542723015556,0.09111358540940394,0.06666133233211123,0.06383881894170369,0.0452475358799438,0.04595332533624692,0.039899261838564806,0.08221402645192716,0.04510547105241978,0.04009247973297096,0.055148152685300426,0.03918744713620775,0.04324738244037397,0.10205879145756477,0.06728380880384463,0.03671237660009417,0.08530821016291065,0.056451526854731246,0.047313815591100226,0.03515678645408147,0.058147364925049086,0.07272703963349667,0.030276658014113954,0.08305693677313697,0.07398454341194174,0.04563100493726898
EL sol de Puebla11,0.04457604199421743,0.035749665760427235,0.044896089331344244,0.08400863736509087,0.03817755675515763,0.03779644730092272,0.1895154598423606,0.034412360080584264,0.025102669836529555,0.01976423537605237,0.021090461176813798,0.0811281406097568,0.021890303443437283,0.14011835059660477,0.037463432463267755,0.09846579518042202,0.10135197197007181,0.12015001846036868,0.10180787029692098,0.04307748951706429,0.09810797624649018,0.03517987723651459,0.06564879518897745,0.059591411827849515,0.0258716841902111,0.05020533967305911,0.02546399390493915,0.140509752879313,0.03532003666504269,0.07445406529751217,0.07935508313361894,0.06461963442786195,0.10288914776549085,0.03220838357578904,0.037216782763810276,0.03833063830507127,0.015846089618050948,0.03177354158795988,0.0736569563735987,0.06250232251351782,0.02057377999494559,0.03103335441550357,0.04348282767393363,0.029538231539940278,0.056796183424706465,0.015971914124998494,0.05940885257860047,0.04752216237601676,0.023665076426961033,0.01916848775950984,0.05631981819858727,0.05468173372188245,0.03627381250550058,0.04486247188796966,0.09486348995453654,0.042447635997800895,0.04974570324499171,0.05030272728659585,0.07582026304654572,0.9999999999999999,0.9849149828607131,0.042656208343566884,0.07364596943186588,0.0406567755230434,0.0472369525937701,0.036888666676836955,0.04482907875755205,0.04463079513363855,0.058571958000459536,0.02851329742561005,0.03813850356982369,0.03553345272593508,0.04514605425721592,0.08720932535569714,0.059105412456554166,0.06498440561375454,0.047168370619945034,0.0835499044553007,0.04019849255157217,0.0355222416662694,0.045326673576672326,0.04019849255157218,0.05193141273747966,0.0560669600172238,0.04773737033425011,0.07382329731902483,0.05383819020581655,0.042439989841565245,0.05712455401122763,0.047539926828479066,0.0485697159634072,0.05860090386731191,0.06463056119412346,0.05778018533565858,0.05366734884263648,0.02904964468870633,0.08063477269973701,0.06338435847220379,0.057054433073454806,0.04894001140736777,0.05920793709988115
El sol de Puebla12,0.044148883210122634,0.035407087481270014,0.04446586363001625,0.08320360789668298,0.03781171272788041,0.03743425533075499,0.18769939027288352,0.03408259679895955,0.02486211851242824,0.01957484066144552,0.01790430654841578,0.08264644876198039,0.021680535258913912,0.1387756386465851,0.03710443167398497,0.0975222271231761,0.1003807465499692,0.11899865702273466,0.10083227614046912,0.04266469090999298,0.0971678370603128,0.0348427590691613,0.06501970255814564,0.05902036527727919,0.025623763633186126,0.04972423702485647,0.025219980121121335,0.1391632902391088,0.03498157539210194,0.07374059441538394,0.0785946472737574,0.06400040393461995,0.1019031920527392,0.031899740337170475,0.036860145544306326,0.03796332734340949,0.015694241314094713,0.03146906530913596,0.07295112394619856,0.06190338158261513,0.020376627658091305,0.030735971127408394,0.04306614483339318,0.02925517556402954,0.056251922705998686,0.01581886008269062,0.058839555438328695,0.04706677180767675,0.023438301127499447,0.018984801914872708,0.05578012234435983,0.054157735137803024,0.035926211485958696,0.04443256833247593,0.09395444170325339,0.042040873087292346,0.04926900515423642,0.04982069140222592,0.07208995229077272,0.9849149828607131,1.0000000000000002,0.04224744674709101,0.07294024228901907,0.04026717388905601,0.04678429510486797,0.03653517369496567,0.06511925962427464,0.0635419730208818,0.0784850384166887,0.04471343321729292,0.05980730348097621,0.04751047757407121,0.06118680334997977,0.10256867928176068,0.07561290482661849,0.08367018351653972,0.059293854651444516,0.10502792074017271,0.06514900773588854,0.03518184272370618,0.044892321716213636,0.06514900773588854,0.0694355890288434,0.05552968722678728,0.047279917492867134,0.07311587089644668,0.05332227504517568,0.04203330020186889,0.056577146616094635,0.04708436602874179,0.048104287004563116,0.05803934905618573,0.0640112259929715,0.05722649522302023,0.05315307080332143,0.02877127069342827,0.07986207396020673,0.06277696525637887,0.05650769762614802,0.04847103401881748,0.05864056527212606
El sol de Puebla13,0.04889429831409236,0.03921287633716278,0.045801619132348946,0.09021373270752522,0.028482438869571837,0.05456856750111651,0.02592120106872547,0.022583089249096095,0.050832856777534886,0.023346480238675887,0.032031106631923656,0.032856864860185096,0.0323223696134017,0.04056731372718816,0.0368780303173453,0.07049248907296894,0.013921151159742615,0.04344706246093568,0.07696667478174066,0.03392348986629623,0.033713435277806056,0.06648990304549834,0.03392705906930114,0.07039228647921356,0.033616986815582894,0.04236071398127908,0.026737167489683734,0.029790740628540716,0.04172175256670259,0.040408898342411674,0.04999365355227649,0.3996197828020354,0.38118638229608437,0.031128640318234518,0.03419288577277699,0.022639011140534196,0.02339771885232969,0.05196802063569669,0.04176345347922784,0.05855545918900154,0.03645413082882446,0.059986004898095226,0.0399498089119603,0.019938286818485973,0.01677260653811806,0.018866805135549083,0.015594808572584811,0.05613549948687284,0.02236347538415741,0.036228406486187664,0.04094013555608376,0.0397493753108688,0.04284839917800317,0.038540904120717916,0.040020495742073815,0.06267652632048752,0.04700964365868444,0.04753603086395061,0.10389261398194799,0.042656208343566884,0.04224744674709101,1.0000000000000002,0.07249518036345297,0.05172005912387215,0.06376982372640157,0.10695606944388886,0.031772578541521435,0.042835061154589585,0.04476874329633789,0.03087452471778006,0.04129680806780527,0.031480387531832174,0.04490839958949827,0.04185021545858844,0.03490910014125086,0.03838137708382852,0.0407166955492134,0.030367147156235483,0.051801188678247796,0.0314704552433591,0.05354208087528137,0.03885089150868585,0.039873548903502504,0.05925755480742109,0.0563897136392801,0.06884501431444046,0.047697225056167004,0.0401057512345256,0.07361270566800462,0.056156483725851525,0.05737292095355898,0.07383706676633772,0.04962410430584721,0.0426579857966728,0.05916819431759517,0.020017001245468482,0.07868456141093778,0.04679543770465938,0.05840941881852915,0.048916434785797096,0.05348299977583061
El sol de Puebla14,0.04220801776413907,0.022567018215358683,0.07213998594559631,0.06538425808686402,0.07768958780690385,0.04639260004261474,0.04848238338523623,0.0506866323714614,0.031692179236101896,0.036388906858723875,0.03994013466338356,0.03584856338046161,0.05138672720670761,0.08346372751006706,0.027590308020025885,0.07581227530211804,0.04166045151386365,0.07855358357643139,0.0674796537342937,0.08195582313452701,0.0413810174762989,0.04922626710796581,0.04985855700092703,0.039498005644879826,0.06287639367976475,0.06140359726994743,0.056259615502091014,0.07561983167044206,0.05202356681132232,0.06891101202419211,0.05844182026721678,0.0671855381897318,0.07749584009190073,0.04204940348119203,0.1431341157238559,0.026464659533617367,0.02188126184297976,0.026999922375334766,0.02929250497068537,0.059522122412730465,0.028409549486356808,0.06233131283597553,0.016011674988428037,0.027969064676509094,0.020914049941712906,0.01764400649127039,0.018230093920774317,0.03674806503564311,0.020914049941712906,0.021175227953879355,0.07178759324067811,0.06969962232974741,0.08014260260871989,0.06307522263571498,0.037426680436028106,0.0351685946604264,0.057701236013620455,0.04815971050914561,0.08375785161962905,0.07364596943186588,0.07294024228901907,0.07249518036345297,1.0,0.0794616644878507,0.05963676285900498,0.05186430362523373,0.06602961927674773,0.04005882774723148,0.049479398973584894,0.055122097553464665,0.0631968090318077,0.08046953887783312,0.06037182112998511,0.05118021574613832,0.035367112617144855,0.07418051301536739,0.0721473309864151,0.06389771929148483,0.05248082781488488,0.06867183550251749,0.04291877335725994,0.04440685430490259,0.06884170623032466,0.07823568549914735,0.04867843730391477,0.04292201287670881,0.04460586423935115,0.0500085471129698,0.0516312796727435,0.0602971355211681,0.061908989143075854,0.07768296674805177,0.06782686976045123,0.05186119773653151,0.07904767864708176,0.07487862356628613,0.04260175177779986,0.056891280791747365,0.06722926454528144,0.0623809831863838,0.05771151960593409
El sol de Puebla15,0.043017661180435755,0.04024983145418367,0.10109521250623205,0.0773866140473538,0.08144212777718424,0.05437488998475319,0.013476104469107334,0.021524547677145456,0.044412645118555014,0.044504312182269495,0.05427503340088703,0.049584867765691994,0.05853390200097072,0.04330568936259561,0.035149439168810186,0.0940635931281859,0.03449841800822789,0.0358891518095466,0.043556906688191836,0.18322252900711478,0.044183120868261705,0.05809219971347145,0.04157587205343793,0.06709277502792312,0.046605456289084815,0.08075026385191818,0.05096782198711418,0.04056336199961562,0.07423009192684893,0.036249227411174346,0.08040986643927864,0.10271145878805028,0.07371689007577756,0.05274585147528236,0.06362839967512034,0.05394462082699334,0.02676119158464062,0.04127676117594292,0.033171555777142196,0.11162155533005796,0.07528171994234856,0.10481949339492548,0.05983565293018245,0.0712639334611206,0.042630455631948755,0.041959067914834454,0.03344361761588868,0.03745297444607814,0.03730164867795516,0.03021398212254745,0.03902114055192843,0.06630084132918755,0.06806659626466624,0.04591796095278953,0.06103137151248649,0.0477909417668247,0.061608458189750304,0.04530786516527258,0.10243741562966259,0.0406567755230434,0.04026717388905601,0.05172005912387215,0.0794616644878507,0.9999999999999993,0.06457952378761006,0.24541760297855988,0.05047216039247891,0.0471083595359698,0.07758234401928794,0.0454786118273806,0.06083078269198362,0.06401024245825557,0.03745297444607814,0.05523031675475262,0.09981839712917145,0.051215246974406055,0.04902085123241296,0.050651548344588376,0.08640292745130812,0.09665163313736219,0.043742050642595,0.04114425116728958,0.04677482858427088,0.05647996381781326,0.062015247151455594,0.04811988753353491,0.045461503670499656,0.03822586649033564,0.05846853573033862,0.059471388721457914,0.0967480293733587,0.10556413117945465,0.05821300176142815,0.04472431662736537,0.0322255953941455,0.049059618222443716,0.05131330204703222,0.05352238316928124,0.04282429436422073,0.06357758883181355,0.06273979155307463
El sol de Puebla16,0.13536233887491989,0.05272896037052437,0.04461847010769362,0.08812744877099035,0.07077972413110074,0.09692111656561633,0.048462673763152574,0.018577543105900634,0.030491321786876805,0.032009219983223994,0.04025659688334707,0.04504844432722833,0.1262995283211229,0.07842400905340502,0.04929762639101728,0.10872991400366036,0.057259833431386825,0.03871929591602947,0.042045217832109606,0.07558011797797291,0.0606674856832518,0.0598244469579321,0.03987063033659808,0.067558000692191,0.04085304108423919,0.02831337023067132,0.06529710853079304,0.03500968370490968,0.06864319121376727,0.04155200172891298,0.03534292740054162,0.048479843775637105,0.05112646148420309,0.08180133995712797,0.035160148062134924,0.08729787268151999,0.0769907297915491,0.044531760987493826,0.06441731261031018,0.10733425631683843,0.07497072027996947,0.11651216985801228,0.0821598507790671,0.04100461840523648,0.022996102490913696,0.07113522903340741,0.05612586305811253,0.08081287672713655,0.04599220498182739,0.03725325041514084,0.11577023369288149,0.09707532687246995,0.10770347416510859,0.1089857035445846,0.11111205196127276,0.06874618180613933,0.09970016021434946,0.10998168633035212,0.06999309797385635,0.0472369525937701,0.04678429510486797,0.06376982372640157,0.05963676285900498,0.06457952378761006,1.0,0.06517433264020867,0.06534274838686575,0.07792894822636423,0.06696026146024338,0.06349583171417872,0.04632548618893097,0.08632244684098114,0.09235757340244177,0.036413461963268945,0.065810475490072,0.09472110029417576,0.052886533930806605,0.08587200982877738,0.0754609625742712,0.07191267624060053,0.12584388818789266,0.0754609625742712,0.07884905405168041,0.1362050913811065,0.1293509058794038,0.12742655425161217,0.09264339568772373,0.07904386822148632,0.12615848648268865,0.10479659259571436,0.05445776263940335,0.10914333722133039,0.12168189438724615,0.1008888382572981,0.15645077566639873,0.05880928667255513,0.14478707158268728,0.09623841223943638,0.13860398830398243,0.10517315137345026,0.10999189734506051
